X_lr,X_stdt,Y
0.425756924753039,0.14844677902752795,0.14826534138024766
0.43432090004817214,0.14826534138024766,0.2046788982632334
0.5832777688349629,0.2046788982632334,0.38560604772650037
0.7713994126755787,0.38560604772650037,0.39670760261968513
0.5559984860749893,0.39670760261968513,0.4036018720064577
0.3717196001499938,0.4036018720064577,0.4036018720064577
0.425756924753039,0.4036018720064577,0.4051481746681543
0.425756924753039,0.4051481746681543,0.40398957750044806
0.5063930746406187,0.40398957750044806,0.4041608251706643
0.4520832375513434,0.4041608251706643,0.5840272819403394
0.8862020357855224,0.5840272819403394,0.585770389377532
0.425756924753039,0.585770389377532,0.6393784458309597
0.7349393672224307,0.6393784458309597,0.6353114879065027
0.4738594462178817,0.6353114879065027,0.6443924908284697
0.37765440328819605,0.6443924908284697,0.7023717661898783
0.22381606624032216,0.7023717661898783,0.7052256306785019
0.3185153407963639,0.7052256306785019,0.7043188340960131
0.48529180604630323,0.7043188340960131,0.7124503993929802
0.37169136800119884,0.7124503993929802,0.7161831981484461
0.35372974450038397,0.7161831981484461,0.7334652027587546
0.3225768525131975,0.7334652027587546,0.7852164404203573
0.199712081175393,0.7852164404203573,0.7868439090591041
0.4065282888211417,0.7868439090591041,0.779047863999867
0.5266886265693298,0.779047863999867,0.7130777864685974
0.5700987024462915,0.7130777864685974,0.7038710188438181
0.46637557073525804,0.7038710188438181,0.6998559417651752
0.425756924753039,0.6998559417651752,0.7154975299562379
0.3019258715117425,0.7154975299562379,0.7154975299562379
0.425756924753039,0.7154975299562379,0.7120470647995162
0.425756924753039,0.7120470647995162,0.7119370798781253
0.425756924753039,0.7119370798781253,0.5202666330324094
0.425756924753039,0.5202666330324094,0.5202666330324094
0.425756924753039,0.5202666330324094,0.39934221466550396
0.4736363133556346,0.39934221466550396,0.424207668910709
0.5586449364886255,0.424207668910709,0.4936401733279691
0.6571716070837053,0.4936401733279691,0.44778129033950526
0.425756924753039,0.44778129033950526,0.436556230438043
0.3737667612510154,0.436556230438043,0.5854689126103374
0.8149382820841644,0.5854689126103374,0.5974037067345388
0.3103376119874349,0.5974037067345388,0.5913910203790145
0.4020382601650777,0.5913910203790145,0.6206108706407986
0.22770370827750278,0.6206108706407986,0.5638367154577099
0.4767173582154615,0.5638367154577099,0.5835788189641331
0.30171281490465773,0.5835788189641331,0.5785037056070346
0.4151448141588119,0.5785037056070346,0.5875083864565692
0.2724009709171078,0.5875083864565692,0.5878056371832846
0.47051341484953574,0.5878056371832846,0.5900248776775642
0.48062915126859146,0.5900248776775642,0.5807285137377352
0.5321119648160799,0.5807285137377352,0.5873862174268397
0.5328925891473056,0.5873862174268397,0.644460997369352
0.7093559145323083,0.644460997369352,0.6489862736423646
0.3806079478725772,0.6489862736423646,0.6882568141187247
0.2367967873176565,0.6882568141187247,0.6893055085183654
0.4982525855119105,0.6893055085183654,0.6967823679755819
0.35326126399416724,0.6967823679755819,0.7046870419427128
0.2898849929291245,0.7046870419427128,0.696963099639342
0.634124517335825,0.696963099639342,0.6996902372712859
0.49626643180948166,0.6996902372712859,0.7099009571521804
0.3071448962317538,0.7099009571521804,0.5794521505318477
0.425756924753039,0.5794521505318477,0.5684064799358551
0.40136378545901025,0.5684064799358551,0.5684409088892917
0.4011306526327567,0.5684409088892917,0.5310183078181521
0.47477633616734977,0.5310183078181521,0.5350303190312089
0.35187390999558477,0.5350303190312089,0.5179619813632637
0.425756924753039,0.5179619813632637,0.5257132065937035
0.523803736542961,0.5257132065937035,0.4969888633485697
0.4015931277205709,0.4969888633485697,0.49624269866138176
0.4499207217855068,0.49624269866138176,0.4962794799809965
0.4015931277205709,0.4962794799809965,0.4985786522865742
0.32676666320476844,0.4985786522865742,0.4868314287371122
0.40040292690433926,0.4868314287371122,0.38271659730265967
0.4511109226017391,0.38271659730265967,0.38586430634513796
0.35412638999148643,0.38586430634513796,0.3402742287712887
0.4153590419111416,0.3402742287712887,0.3504059617123096
0.5328925891473056,0.3504059617123096,0.35113671705859406
0.3496892444997999,0.35113671705859406,0.3246867455259146
0.4513633603667621,0.3246867455259146,0.24446824494179512
0.425756924753039,0.24446824494179512,0.24574001368389162
0.3270668127533573,0.24574001368389162,0.22839921855189702
0.3614175769349296,0.22839921855189702,0.22839921855189702
0.425756924753039,0.22839921855189702,0.23061124249444873
0.4473828709629528,0.23061124249444873,0.23117141347061412
0.43650163787886775,0.23117141347061412,0.22332213553820948
0.4150122116272102,0.22332213553820948,0.21485944223322131
0.404130978543125,0.21485944223322131,0.2583272397507151
0.5631799489571071,0.2583272397507151,0.23659924169199373
0.425756924753039,0.23659924169199373,0.23615753480199783
0.425756924753039,0.23615753480199783,0.24809177166092353
0.5018246050062782,0.24809177166092353,0.25267163730343234
0.4752468002164644,0.25267163730343234,0.23209460232103904
0.425756924753039,0.23209460232103904,0.23406355014331795
0.4743138610795356,0.23406355014331795,0.2333983198237429
0.425756924753039,0.2333983198237429,0.22215154508249205
0.4015931277205709,0.22215154508249205,0.2237001517125383
0.40136378545901025,0.2237001517125383,0.20590349769030372
0.3762670492896135,0.20590349769030372,0.19614051108895736
0.4752468002164644,0.19614051108895736,0.19521143474227737
0.425756924753039,0.19521143474227737,0.21958824857683104
0.3258058046500974,0.21958824857683104,0.1979529544934453
0.40015048913931617,0.1979529544934453,0.20650172027955518
0.5266882083494213,0.20650172027955518,0.20650172027955518
0.425756924753039,0.20650172027955518,0.20947078518230836
0.47477633616734977,0.20947078518230836,0.21248037933873118
0.40136378545901025,0.21248037933873118,0.21166385924438622
0.425756924753039,0.21166385924438622,0.20939248497061133
0.425756924753039,0.20939248497061133,0.1707580611073363
0.4011306526327567,0.1707580611073363,0.17299486446561765
0.400893321409896,0.17299486446561765,0.1750882375192951
0.4006496779622225,0.1750882375192951,0.16095002100862132
0.40040292690433926,0.16095002100862132,0.24550069904803554
0.6219223702028134,0.24550069904803554,0.2565940375033982
0.3539357387002348,0.2565940375033982,0.251949701485897
0.425756924753039,0.251949701485897,0.6257043180197518
0.990270790880629,0.6257043180197518,0.6416865486557323
0.30604114087912143,0.6416865486557323,0.6413919335899366
0.40525093473551943,0.6413919335899366,0.638531171089688
0.4050872315022005,0.638531171089688,0.6411882461284107
0.3839114321603864,0.6411882461284107,0.6422334676539071
0.40457634766667994,0.6422334676539071,0.6553128529880174
0.272401094265145,0.6553128529880174,0.6544827030263006
0.4705135515003978,0.6544827030263006,0.6537457095906963
0.35832679732862566,0.6537457095906963,0.6537457095906963
0.425756924753039,0.6537457095906963,0.6649623972005846
0.5588950992457884,0.6649623972005846,0.6636753137007443
0.44729199057755387,0.6636753137007443,0.6636753137007443
0.425756924753039,0.6636753137007443,0.6663553813034178
0.38250506036817233,0.6663553813034178,0.6650465259348474
0.4474737233133906,0.6650465259348474,0.6817212465188576
0.2926187502602895,0.6817212465188576,0.6935930767861975
0.3092924480765281,0.6935930767861975,0.6938505233535106
0.4729773549108891,0.6938505233535106,0.6640782139246344
0.425756924753039,0.6640782139246344,0.6593920218434991
0.425756924753039,0.6593920218434991,0.659649780870935
0.4490460016516314,0.659649780870935,0.28586643164842224
0.44883684871648394,0.28586643164842224,0.267150955669009
0.425756924753039,0.267150955669009,0.2726237996091667
0.35588615832111287,0.2726237996091667,0.2779486594650317
0.3539357387002348,0.2779486594650317,0.2775355052213024
0.425756924753039,0.2775355052213024,0.2780106539772714
0.425756924753039,0.2780106539772714,0.2523920642737434
0.49757811080584297,0.2523920642737434,0.25009463567653883
0.37809953573270283,0.25009463567653883,0.254743895416288
0.49691607934326365,0.254743895416288,0.254743895416288
0.425756924753039,0.254743895416288,0.21372482030454729
0.425756924753039,0.21372482030454729,0.26829635790577583
0.5845204550811518,0.26829635790577583,0.3183175974055809
